codBPIN;nomProy
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
;FONDO NACIONAL DE EMERGENCIA
;FONDO NACIONAL DE EMERGENCIA
;FONDO NACIONAL DE EMERGENCIA
2015011000122;IMPLEMENTACIÓN DEL SISTEMA DE INFORMACIÓN INTEGRADO TIPO ERP PARA LA DEFENSA CIVIL COLOMBIANA
2015011000122;IMPLEMENTACIÓN DEL SISTEMA DE INFORMACIÓN INTEGRADO TIPO ERP PARA LA DEFENSA CIVIL COLOMBIANA
2014011000193;IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL
2014011000193;IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL
2014011000193;IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL
2014011000119;MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCIÓN AGROPECUARIA FRENTE A LOS FENÓMENOS CLIMATICOS , , NACIONAL
2014011000119;MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCIÓN AGROPECUARIA FRENTE A LOS FENÓMENOS CLIMATICOS , , NACIONAL
2011011000326;IMPLEMENTACION DE LOS LINEAMIENTOS DE POLITICA PARA LA REDUCCION DEL RIESGO  ANTE LA AMENAZA DE FLUJO DE LODO (AVALANCHA) EN EL VOLCAN NEVADO DEL HUILA  EN PAEZ E INZA EN CAUCA  Y LA PLATA, NATAGA, PAICOL, TESALIA Y GIGANTE EN HUILA
2016011000204;FORTALECIMIENTO DE LOS CUERPOS DE BOMBEROS , , NACIONAL
2015011000172;FORTALECIMIENTO DE LOS BOMBEROS DE COLOMBIA A NIVEL NACIONAL
2014011000193;IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
;REDUCCION VULNERABILIDAD FISCAL DEL ESTADO FRENTE A DESASTRES NATURALES. ARTICULO 220 LEY 1450 DE 2011
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
2014011000334;IMPLEMENTACIÓN DEL  SISTEMA NACIONAL DE INFORMACIÓN PARA LA GESTIÓN DEL RIESGO DE DESASTRES. , NACIONAL
2015011000177;ASISTENCIA TENICA A LAS ENTIDADES TERRITORIALES EN LA IMPLEMENTACIÓN DE LOS COMPONENTES DEL SNGRD DE ACUERDO A LA LEY 1523 DE 2012. , NACIONAL
2015011000112;FORTALECIMIENTO DE POLITICAS E INSTRUMENTOS FINANCIEROS DEL SISTEMA NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES –SNGRD-DE COLOMBIA , NACIONAL
2017011000296;FORTALECIMIENTO DE LAS CAPACIDADES FINANCIERAS TERRITORIALES EN GESTION DEL RIESGO DE DESASTRES A NIVEL NACIONAL
0016024739999;ASISTENCIA Y PREVENCION EN EMERGENCIAS Y DESASTRES.
;PROGRAMA EMERGENCIA SANITARIA
;FORTALECIMIENTO DEL CENTRO NACIONAL DE COMUNICACIONES, SALA DE ATENCION DE CRISIS Y DEL GRUPO ATENCION DE EMERGENCIAS Y DESASTRES DEL MPS
;TRANSPORTE Y EVACUACION DE EMERGENCIAS
0043000070000;INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA
0043000070000;INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA
0043000120000;ACTUALIZACION INSTRUMENTAL DEL SISTEMA SISMOLOGICO NACIONAL DE COLOMBIA
0043000220000;IMPLEMENTACION RED NACIONAL DE ESTACIONES PERMANENTES GEODESICAS SATELITALES GPS PARA ESTUDIOS E INVESTIGACIONES GEODINAMICAS EN EL TERRITORIO NACIONAL
0043000220000;IMPLEMENTACION RED NACIONAL DE ESTACIONES PERMANENTES GEODESICAS SATELITALES GPS PARA ESTUDIOS E INVESTIGACIONES GEODINAMICAS EN EL TERRITORIO NACIONAL
2014011000304;MANTENIMIENTO PREVENTIVO Y GESTIÓN DEL RIESGO EN LA RED VIAL. NACIONAL
0041011710000;IMPLEMENTACION DE UN SISTEMA DE GESTION INTEGRAL DEL RIESGO DE LASREDES DE TRANSPORTE EN COLOMBIA VIAL,FLUVIAL,FERREA Y PUERTOS - PREVIO CONCEPTO DNP
2011011000104;MEJORAMIENTO Y MANTENIMIENTO DE LAS VIAS TRANSFERIDAS POR LA EMERGENCIA DEL RIO PAEZ EN LOS DEPARTAMENTOS DE  CAUCA Y HUILA
2011011000104;MEJORAMIENTO Y MANTENIMIENTO DE LAS VIAS TRANSFERIDAS POR LA EMERGENCIA DEL RIO PAEZ EN LOS DEPARTAMENTOS DE  CAUCA Y HUILA
1015000830000;ADQUISICION DE EQUIPOS Y SISTEMAS PARA LA RED METEOROLOGICA AERONAUTICA.
1015000790000;ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.
1015000800000;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE EXTINCION DE INCENDIOS Y BUSQUEDA Y RESCATE.
2017011000103;DESARROLLO DE HERRAMIENTAS DE INFORMACION Y CONOCIMIENTO PARA LA TOMA DE DECISIONES OPORTUNAS ANTE EVENTOS ADVERSOS DE ORIGEN HIDROMETEREOLOGICO EN EL DEPARTAMENTO DEL CHOCO
2013011000334;FORTALECIMIENTO DE LA GESTIÓN DEL CONOCIMIENTO HIDROLÓGICO, METEOROLÓGICO, AMBIENTAL Y CLIMATICO
2013011000334;FORTALECIMIENTO DE LA GESTIÓN DEL CONOCIMIENTO HIDROLÓGICO, METEOROLÓGICO, AMBIENTAL Y CLIMATICO
2013011000334;FORTALECIMIENTO DE LA GESTIÓN DEL CONOCIMIENTO HIDROLÓGICO, METEOROLÓGICO, AMBIENTAL Y CLIMATICO
2017011000093;CONSTRUCCION DE OBRAS HIDRAULICAS PARA LA REHABILITACION DE ORILLAS Y CONTROL DE INUNDACION SOBRE LA MARGEN IZQUIERDA DEL RIO CHIRIAIMO EN EL MUNICIPIO DE SAN DIEGO, CESAR
2013011000554;RECUPERACIÓN DE LA CAPACIDAD HIDRAULICA DEL RIO FRIO COMO ESTRATEGIA PARA LA MITIGACIÒN DEL RIESGO DE INUNDACIÒN EN EL MUNICIPIO DE ZONA BANANERA, ETAPA 3, ENTRE LAS ABSCISAS K17+300 HASTA K24 +800
2017011000012;ESTUDIOS Y DISEÑOS DE OBRAS ESTRUCTURALES Y NO ESTRUCTURALES PARA EL CONTROL Y MITIGACION DE FENOMENOS ASOCIADOS A LA INESTABILIDAD POR MOVIMIENTOS EN MASA QUE AFECTAN DIFERENTES SECTORES EN EL MUNICIPIO DE CAQUEZA, CUNDINAMARCA
2017011000363;FORMULACION PLAN DE ORDENACION Y MANJEJO AMBIENTAL CON INCLUSION DEL RIESGO DE LA CUENCA HIDROGRAFICA DIRECTOS CARIBE GOLFO DE MORROSQUILLO, SUCRE
2017011000424;CONSTRUCCION DE OBRAS DE MITIGACION Y REDUCCION DEL RIESGO EN AREA DEL CASCO URBANO DEL MUNICIPIO DE UBALA, CUNDINAMARCA
2017011000476;CONSTRUCCION DE OBRAS PARA LA MITIGACION DE LAS CONDICIONES DE RIESGO PRESENTADAS EN LA CABECERA MUNICIPAL DEL MUNICIPIO DE MEDINA, CUNDINAMARCA
0046000130000;ADQUISICION RED SISTEMAS METEOROLOGICOS PARA LA FAC
2017011000279;MEJORAMIENTO DE LA CAPACIDAD DE RESPUESTA PARA INTERVENIR ANTE LA OCURRENCIA DE DESASTRES EN EL TERRITORIO   NACIONAL
2017011000306;FORTALECIMIENTO DE LOS SERVICIOS DE LA DEFENSA CIVIL COLOMBIANA EN  MOCOA
2018011000008;CONSTRUCCION DE OBRAS DE CONTROL DE EROSION Y ESTABILIZACION PARA EL SECTOR CRITICO UBICADO EN EL BARRIO SANTANDER DEL MUNICIPIO DE BUCARAMANGA DEPARTAMENTO DE SANTANDER. BUCARAMANGA
0016024739999;ASISTENCIA Y PREVENCION EN EMERGENCIAS Y DESASTRES.
2015011000265;ACCESO CON  PERMANENCIA EN LA EDUCACION PREESCOLAR, BÁSICA Y MEDIA PARA LOS NIÑOS, NIÑAS ADOLESCENTES, JOVENES Y ADULTOS  VÍCTIMAS DEL CONFLICTO, EN SITUACIONES DE RIESGO Y/O EMERGENCIA
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0041011710000;IMPLEMENTACION DE UN SISTEMA DE GESTION INTEGRAL DEL RIESGO DE LASREDES DE TRANSPORTE EN COLOMBIA VIAL,FLUVIAL,FERREA Y PUERTOS - PREVIO CONCEPTO DNP
0041013100000;ESTUDIO Y DISEÑO OBRAS DE PROTECCION CONTRA LA EROSION EN EL GOLFO DE MORROSQUILLO Y CONSTRUCCION OBRAS DE MITIGACION EN EL SECTOR DE PLAYAS DE COVEÑAS, SUCRE
2014011000304;MANTENIMIENTO PREVENTIVO Y GESTIÓN DEL RIESGO EN LA RED VIAL. NACIONAL
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0041011710000;IMPLEMENTACION DE UN SISTEMA DE GESTION INTEGRAL DEL RIESGO DE LASREDES DE TRANSPORTE EN COLOMBIA VIAL,FLUVIAL,FERREA Y PUERTOS - PREVIO CONCEPTO DNP
1015000790000;ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.
1015000800000;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE EXTINCION DE INCENDIOS Y BUSQUEDA Y RESCATE.
1011001060000;MEJORAMIENTO DE LOS PROCEDIMIENTOS DE PATOLOGÍA FORENSE Y FORTALECIMIENTO DE LA CAPACIDAD DE RESPUESTA EN LA ATENCIÓN DE CASOS DE MUERTES COLECTIVAS Y DESASTRES EN EL INMLYCF A NIVEL NACIONAL
1011001060000;MEJORAMIENTO DE LOS PROCEDIMIENTOS DE PATOLOGÍA FORENSE Y FORTALECIMIENTO DE LA CAPACIDAD DE RESPUESTA EN LA ATENCIÓN DE CASOS DE MUERTES COLECTIVAS Y DESASTRES EN EL INMLYCF A NIVEL NACIONAL
2017011000189;FORTALECIMIENTO DE LA GESTIÓN DEL CONOCIMIENTO HIDROLÓGICO, METEOROLÓGICO Y AMBIENTAL  NACIONAL
2017011000103;DESARROLLO DE HERRAMIENTAS DE INFORMACION Y CONOCIMIENTO PARA LA TOMA DE DECISIONES OPORTUNAS ANTE EVENTOS ADVERSOS DE ORIGEN HIDROMETEREOLOGICO EN EL DEPARTAMENTO DEL CHOCO
2017011000478;RECUPERACIÓN DE ÁREAS DEGRADADAS POR INCENDIOS FORESTALES EN EL MUNICIPIO DE UNGUÍA, CHOCÓ
2018011001100;CONSTRUCCION OBRAS PARA LA REDUCCION DEL ESCENARIO DE RIESGO POR SOCAVACION LATERAL Y DE FONDO EN LA QUEBRADA LA CAÑADA ENTRE PUENTE BELISARIO Y CIUDADELA LOS ESTORAQUES, MUNICIPIO DE CUCUTA, NORTE DE SANTANDER
2018011001029;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA SOCAVACION ACELERADA DEL SUELO DE LADERA EN LA MARGEN IZQUIERDA DEL RIO PAMPLONITA, 75M AGUAS ABAJO DEL PUENTE SAN RAFAEL, MUNICIPIO DE CUCUTA, NORTE DE SANTANDER
2018011000314;IMPLEMENTACION DE ACCIONES DE MITIGACION POR PROCESOS AVANZADOS DE SOCAVACION DE LA QUEBRADA TONCHALA EN EL SECTOR PUENTE DEL ANILLO VIAL EN LA URB SAN FERNANDO Y DEL MEGA COLEGIO EL RODEO EN LA ZONA URBANA DEL MPIO DE CUCUTA, NORTE DE SANTANDER
2018011000004;CONSTRUCCION DE OBRA PARA EL CONTROL DE INUNDACION SOBRE LA MARGEN IZQUIERDA DEL RIO ARIGUANI, SECTOR LOS OLIVOS EN EL MUNICIPIO DE EL PASO, EN MARCO DE LAS GESTIONES DE RIESGO EL PASO
2017011000237;APOYO A LA GESTIÓN DEL RIESGO EN LOS MUNICIPIOS DE LA JURISDICCIÓN DE CARSUCRE   SUCRE
2017011000331;FORMULACIÓN PLAN DE ORDENACIÓN Y MANEJO AMBIENTAL CON INCLUSIÓN DEL RIESGO DE LA CUENCA HIDROGRÁFICA DIRECTOS CARIBE GOLFO DE MORROSQUILLO (FASE 2) ,  SUCRE
2016011000204;FORTALECIMIENTO DE LOS CUERPOS DE BOMBEROS , , NACIONAL
2018011000303;FORTALECIMIENTO DE LAS COMUNIDADES INDIGENAS AFECTADAS POR LA AVENIDA TORRENCIAL EN EL MUNICIPIO DE MOCOA
2011011000326;IMPLEMENTACION DE LOS LINEAMIENTOS DE POLITICA PARA LA REDUCCION DEL RIESGO  ANTE LA AMENAZA DE FLUJO DE LODO (AVALANCHA) EN EL VOLCAN NEVADO DEL HUILA  EN PAEZ E INZA EN CAUCA  Y LA PLATA, NATAGA, PAICOL, TESALIA Y GIGANTE EN HUILA
2015011000112;FORTALECIMIENTO DE POLÍTICAS E INSTRUMENTOS FINANCIEROS DEL SISTEMA NACIONAL DE GESTIÓN DEL RIESGO DE DESASTRES –SNGRD-DE COLOMBIA , NACIONAL
1251000240000;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS  A NIVEL NACIONAL
2015011000177;ASISTENCIA TÉNICA A LAS ENTIDADES TERRITORIALES EN LA IMPLEMENTACIÓN DE LOS COMPONENTES DEL SNGRD DE ACUERDO A LA LEY 1523 DE 2012. , NACIONAL
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
2011011000319;CONSTRUCCIÓN Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP
2011011000319;CONSTRUCCIÓN Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP
2014011000193;IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL
2014011000193;IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL
2014011000193;IMPLEMENTACIÓN PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL
2017011000323;INVESTIGACION, MONITOREO Y EVALUACION DE AMENAZAS GEOLOGICAS DEL TERRITORIO NACIONAL
2017011000323;INVESTIGACION, MONITOREO Y EVALUACION DE AMENAZAS GEOLOGICAS DEL TERRITORIO NACIONAL
2017011000325;FORTALECIMIENTO DE LA INVESTIGACIÓN Y CARACTERIZACIÓN DE MATERIALES GEOLÓGICOS EN TERRITORIO  NACIONAL - PREVIO CONCEPTO DNP
2017011000325;FORTALECIMIENTO DE LA INVESTIGACIÓN Y CARACTERIZACIÓN DE MATERIALES GEOLÓGICOS EN TERRITORIO  NACIONAL - PREVIO CONCEPTO DNP
0012052540000;IMPLEMENTACION DE UN PLAN DE CONTINGENCIA PARA EL FORTALECIMIENTO EN COMUNICACIONES  Y ENTREGA DE EQUIPOS A NIVEL NACIONAL
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL -FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
2018011000871;FORTALECIMIENTO  DE LA REDUCCIÓN DEL RIESGO DE DESASTRES EN EL MARCO DE LA LEY 1523 DE 2012, POR FENÓMENO DE EROSIÓN COSTERA EN LA CIUDAD DE  CARTAGENA
2018011001058;FORTALECIMIENTO DE LA GESTIÓN DEL RIESGO DE DESASTRES EN LA  ZONA DE AMENAZA VOLCÁNICA ALTA-ZAVA DEL VOLCÁN GALERAS  PASTO, NARIÑO, LA FLORIDA
2017011000323;INVESTIGACIÓN MONITOREO Y EVALUACIÓN DE AMENAZAS GEOLÓGICAS DEL TERRITORIO  NACIONAL
2017011000323;INVESTIGACIÓN MONITOREO Y EVALUACIÓN DE AMENAZAS GEOLÓGICAS DEL TERRITORIO  NACIONAL
2017011000323;INVESTIGACIÓN MONITOREO Y EVALUACIÓN DE AMENAZAS GEOLÓGICAS DEL TERRITORIO  NACIONAL
2017011000323;INVESTIGACIÓN MONITOREO Y EVALUACIÓN DE AMENAZAS GEOLÓGICAS DEL TERRITORIO  NACIONAL
2018011000770;APOYO PLAN TODOS SOMOS PAZCIFICO EN EL LITORAL PACIFICO  NACIONAL
2011011000319;CONSTRUCCIÓN Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - [PREVIO CONCEPTO DNP]
2017011000279;MEJORAMIENTO DE LA CAPACIDAD DE RESPUESTA PARA INTERVENIR ANTE LA OCURRENCIA DE DESASTRES EN EL TERRITORIO   NACIONAL
2017011000279;MEJORAMIENTO DE LA CAPACIDAD DE RESPUESTA PARA INTERVENIR ANTE LA OCURRENCIA DE DESASTRES EN EL TERRITORIO   NACIONAL
2017011000279;MEJORAMIENTO DE LA CAPACIDAD DE RESPUESTA PARA INTERVENIR ANTE LA OCURRENCIA DE DESASTRES EN EL TERRITORIO   NACIONAL
2018011000228;MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCIÓN AGROPECUARIA FRENTE A LOS FENÓMENOS CLIMÁTICOS  NACIONAL
2017011000189;FORTALECIMIENTO DE LA GESTIÓN DEL CONOCIMIENTO HIDROLÓGICO, METEOROLÓGICO Y AMBIENTAL  NACIONAL
2018011001100;CONSTRUCCION OBRAS PARA LA REDUCCION DEL ESCENARIO DE RIESGO POR SOCAVACION LATERAL Y DE FONDO EN LA QUEBRADA LA CAÑADA ENTRE PUENTE BELISARIO Y CIUDADELA LOS ESTORAQUES, MUNICIPIO DE CUCUTA, NORTE DE SANTANDER
2017011000189;FORTALECIMIENTO DE LA GESTIÓN DEL CONOCIMIENTO HIDROLÓGICO, METEOROLÓGICO Y AMBIENTAL  NACIONAL
2018011000255;IMPLEMENTACIÓN DE ACCIONES PARA LA MITIGACIÓN DEL RIESGO DE ÁREAS AFECTADAS POR EL SECTOR MINERO ENERGÉTICO EN EL TERRITORIO  NACIONAL
2019011000285;REHABILITACION ECOLOGICA DEL BOSQUE DE MANGLAR EN LOS MUNICIPIOS DE SAN BERNARDO DEL VIENTO Y MOÑITOS DEL DEPARTAMENTO DE CORDOBA
2019011000238;CONSTRUCCION DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE LA RED VIAL PRIMARIA. NACIONAL
2019011000238;CONSTRUCCION DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE LA RED VIAL PRIMARIA. NACIONAL
2018011000435;CONSTRUCCIÓN DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL
2018011000435;CONSTRUCCIÓN DE OBRAS DE EMERGENCIA EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL
2017011000394;IMPLEMENTACIÓN DE LA GESTIÓN DEL RIESGO EN LA INFRAESTRUCTURA DE TRANSPORTE.  NACIONAL
;FONDO NACIONAL DE EMERGENCIAS
;FONDO NACIONAL DE EMERGENCIAS
;FONDO NACIONAL DE EMERGENCIAS
2018011000585;MANTENIMIENTO Y OPERACIÓN DEL SISTEMA DE ALERTAS TEMPRANAS DE  LA REGIÓN DE LA MOJANA, DEPARTAMENTO DE   SUCRE
2018011000085;ASISTENCIA PARA INCREMENTAR LA CAPACIDAD DE RESPUESTA  DEL SECTOR SALUD HACIA LA POBLACIÓN  AFECTADA POR EMERGENCIAS Y DESASTRES  NACIONAL
2018011000873;DESARROLLO E IMPLEMENTACIÓN DE PROYECTOS ENERGÉTICOS SOSTENIBLES EN LAS ZONAS NO INTERCONECTADAS, ZNI  NACIONAL
2018011000303;FORTALECIMIENTO DE LAS COMUNIDADES INDÍGENAS AFECTADAS POR LA AVENIDA TORRENCIAL EN EL MUNICIPIO DE  MOCOA
2018011000016;PREVENCIÓN REDUCCIÓN Y MITIGACIÓN DE IMPACTOS POR AMENAZA DE AVALANCHA GENERADAS POR DESLIZAMIENTOS EN LA ZONA DEL ÁREA DE INFLUENCIA DEL VOLCÁN NEVADO DEL HUILA EN   CAUCA, HUILA - [PREVIO CONCEPTO DNP]
2018011001093;CONSOLIDACIÓN DE LAS ACCIONES PARA LA GESTIÓN SOCIAL DEL RIESGO POR FLUJO DE LODO (AVALANCHA) EN LOS DEPARTAMENTOS DEL   CAUCA, HUILA
2018011000865;MEJORAMIENTO INTEGRAL DE IDENTIFICACIÓN DE RIESGOS, VULNERABILIDAD Y AMENAZAS EN EL MARCO DEL POSCONFLICTO A NIVEL  NACIONAL - [PREVIO CONCEPTO DNP]
2018011000599;FORTALECIMIENTO DE LOS CUERPOS DE BOMBEROS DE COLOMBIA -  NACIONAL
2,01901E+12;RECONSTRUCCION DE ZONAS E INFRAESTRUCTURAS AFECTADAS POR LA OCURRENCIA DEL FENOMENO DE LA NIÑA 2010-2011.  NACIONAL-[PREVIO CONCEPTO DNP]
2,01801E+12;FORTALECIMIENTO DE LAS UNIDADES DE ATENCION Y PREVENCION DE DESASTRES DEL EJERCITO  NACIONAL
;FONDO NACIONAL DE EMERGENCIAS
;FONDO NACIONAL DE EMERGENCIAS
;FONDO NACIONAL DE EMERGENCIAS
;FONDO NACIONAL DE EMERGENCIAS
2,01701E+12;MEJORAMIENTO DE LA CAPACIDAD DE RESPUESTA PARA INTERVENIR ANTE LA OCURRENCIA DE DESASTRES EN EL TERRITORIO   NACIONAL
2,01801E+12;MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCION AGROPECUARIA FRENTE A LOS FENOMENOS CLIMATICOS  NACIONAL
2,01901E+12;DESARROLLO DE INICIATIVAS CLIMATICAMENTE INTELIGENTES PARA LA ADAPTACION AL CAMBIO CLIMATICO Y LA SOSTENIBILIDAD EN SISTEMAS PRODUCTIVOS AGROPECUARIOS PRIORIZADOS (ARROZ, MAIZ, BANANO, CAÑA DE AZUCAR, PAPA Y GANADERIA BOVINA).  NACIONAL-[PREVIO CONC
2,01801E+12;ASISTENCIA PARA INCREMENTAR LA CAPACIDAD DE RESPUESTA  DEL SECTOR SALUD HACIA LA POBLACION  AFECTADA POR EMERGENCIAS Y DESASTRES  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA VIGILANCIA, DETECCION, VALORACION Y RESPUESTA ANTE RIESGOS, EVENTOS, EMERGENCIAS Y EPIDEMIAS EN SALUD PUBLICA A NIVEL  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA VIGILANCIA, DETECCION, VALORACION Y RESPUESTA ANTE RIESGOS, EVENTOS, EMERGENCIAS Y EPIDEMIAS EN SALUD PUBLICA A NIVEL  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA VIGILANCIA, DETECCION, VALORACION Y RESPUESTA ANTE RIESGOS, EVENTOS, EMERGENCIAS Y EPIDEMIAS EN SALUD PUBLICA A NIVEL  NACIONAL
2,01701E+12;INVESTIGACION MONITOREO Y EVALUACION DE AMENAZAS GEOLOGICAS DEL TERRITORIO  NACIONAL
2,01701E+12;INVESTIGACION MONITOREO Y EVALUACION DE AMENAZAS GEOLOGICAS DEL TERRITORIO  NACIONAL
2,01701E+12;INVESTIGACION MONITOREO Y EVALUACION DE AMENAZAS GEOLOGICAS DEL TERRITORIO  NACIONAL
2,01801E+12;DESARROLLO E IMPLEMENTACION DE PROYECTOS ENERGETICOS SOSTENIBLES EN LAS ZONAS NO INTERCONECTADAS, ZNI  NACIONAL
2,01801E+12;DESARROLLO E IMPLEMENTACION DE PROYECTOS ENERGETICOS SOSTENIBLES EN LAS ZONAS NO INTERCONECTADAS, ZNI  NACIONAL
2,01801E+12;CONSOLIDACION SISTEMA DE INFORMACION AMBIENTAL SIAC COMO EJE CENTRAL DE INFORMACION AMBIENTAL OFICIAL Y SOPORTE PARA LA TOMA DE DECISIONES A NIVEL REGIONAL Y NACIONAL Y CONOCIMIENTO EN MATERIA AMBIENTAL A NIVEL NACIONAL Y REGIONAL  BOGOTA-[PREVIO CO
2,01801E+12;CONSOLIDACION SISTEMA DE INFORMACION AMBIENTAL SIAC COMO EJE CENTRAL DE INFORMACION AMBIENTAL OFICIAL Y SOPORTE PARA LA TOMA DE DECISIONES A NIVEL REGIONAL Y NACIONAL Y CONOCIMIENTO EN MATERIA AMBIENTAL A NIVEL NACIONAL Y REGIONAL  BOGOTA-[PREVIO CO
2,01701E+12;INVESTIGACION CIENTIFICA HACIA LA GENERACION DE INFORMACION Y CONOCIMIENTO DE  LAS  ZONAS MARINAS Y COSTERAS DE INTERES DE LA NACION  NACIONAL-[PREVIO CONCEPTO DNP]
2,01701E+12;FORTALECIMIENTO DE LA GESTION DE CAMBIO CLIMATICO EN LA PLANEACION SECTORIAL Y TERRITORIAL  NACIONAL
2,01701E+12;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO Y AMBIENTAL  NACIONAL-[PREVIO CONCEPTO DNP]
2,01701E+12;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO Y AMBIENTAL  NACIONAL-[PREVIO CONCEPTO DNP]
2,01701E+12;FORTALECIMIENTO DE LA GESTION Y DIRECCION DEL INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES  NACIONAL
2,01701E+12;CONSERVACION DE CUENCAS HIDROGRAFICAS ABASTECEDORAS DE ACUEDUCTOS MUNICIPALES A NIVEL  NACIONAL
2,01801E+12;FORMULACION DE PLANES DE MANEJO AMBIENTAL DE SEIS MICROCUENCAS DE LA JURISDICCION DE CODECHOCO, DEPARTAMENTO DEL  CHOCO
